instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
218923525,855170,BANKEX26APR69200PE,"BANKEX",0,2026-04-30,69200,0.05,30,PE,BFO-OPT,BFO
217348101,849016,BANKEX26APR69100PE,"BANKEX",0,2026-04-30,69100,0.05,30,PE,BFO-OPT,BFO
218989317,855427,BANKEX26APR69100CE,"BANKEX",0,2026-04-30,69100,0.05,30,CE,BFO-OPT,BFO
218343941,852906,BANKEX26APR69000CE,"BANKEX",0,2026-04-30,69000,0.05,30,CE,BFO-OPT,BFO
218794501,854666,BANKEX26APR69000PE,"BANKEX",0,2026-04-30,69000,0.05,30,PE,BFO-OPT,BFO
217570565,849885,BANKEX26APR68900PE,"BANKEX",0,2026-04-30,68900,0.05,30,PE,BFO-OPT,BFO
219212293,856298,BANKEX26APR68900CE,"BANKEX",0,2026-04-30,68900,0.05,30,CE,BFO-OPT,BFO
217643269,850169,BANKEX26APR68800CE,"BANKEX",0,2026-04-30,68800,0.05,30,CE,BFO-OPT,BFO
218085893,851898,BANKEX26APR68800PE,"BANKEX",0,2026-04-30,68800,0.05,30,PE,BFO-OPT,BFO
217431813,849343,BANKEX26APR68700PE,"BANKEX",0,2026-04-30,68700,0.05,30,PE,BFO-OPT,BFO
218158853,852183,BANKEX26APR68700CE,"BANKEX",0,2026-04-30,68700,0.05,30,CE,BFO-OPT,BFO
217506309,849634,BANKEX26APR68600CE,"BANKEX",0,2026-04-30,68600,0.05,30,CE,BFO-OPT,BFO
217947397,851357,BANKEX26APR68600PE,"BANKEX",0,2026-04-30,68600,0.05,30,PE,BFO-OPT,BFO
217307141,848856,BANKEX26APR68500PE,"BANKEX",0,2026-04-30,68500,0.05,30,PE,BFO-OPT,BFO
218026757,851667,BANKEX26APR68500CE,"BANKEX",0,2026-04-30,68500,0.05,30,CE,BFO-OPT,BFO
217376517,849127,BANKEX26APR68400CE,"BANKEX",0,2026-04-30,68400,0.05,30,CE,BFO-OPT,BFO
217818885,850855,BANKEX26APR68400PE,"BANKEX",0,2026-04-30,68400,0.05,30,PE,BFO-OPT,BFO
217886469,851119,BANKEX26APR68300CE,"BANKEX",0,2026-04-30,68300,0.05,30,CE,BFO-OPT,BFO
218331653,852858,BANKEX26APR68300PE,"BANKEX",0,2026-04-30,68300,0.05,30,PE,BFO-OPT,BFO
217239045,848590,BANKEX26APR68200CE,"BANKEX",0,2026-04-30,68200,0.05,30,CE,BFO-OPT,BFO
217694213,850368,BANKEX26APR68200PE,"BANKEX",0,2026-04-30,68200,0.05,30,PE,BFO-OPT,BFO
217756933,850613,BANKEX26APR68100CE,"BANKEX",0,2026-04-30,68100,0.05,30,CE,BFO-OPT,BFO
218201093,852348,BANKEX26APR68100PE,"BANKEX",0,2026-04-30,68100,0.05,30,PE,BFO-OPT,BFO
217555205,849825,BANKEX26APR68000PE,"BANKEX",0,2026-04-30,68000,0.05,30,PE,BFO-OPT,BFO
218268677,852612,BANKEX26APR68000CE,"BANKEX",0,2026-04-30,68000,0.05,30,CE,BFO-OPT,BFO
218420229,853204,BANKEX26APR67900PE,"BANKEX",0,2026-04-30,67900,0.05,30,PE,BFO-OPT,BFO
219136261,856001,BANKEX26APR67900CE,"BANKEX",0,2026-04-30,67900,0.05,30,CE,BFO-OPT,BFO
218492933,853488,BANKEX26APR67800CE,"BANKEX",0,2026-04-30,67800,0.05,30,CE,BFO-OPT,BFO
218933509,855209,BANKEX26APR67800PE,"BANKEX",0,2026-04-30,67800,0.05,30,PE,BFO-OPT,BFO
217363205,849075,BANKEX26APR67700PE,"BANKEX",0,2026-04-30,67700,0.05,30,PE,BFO-OPT,BFO
219002373,855478,BANKEX26APR67700CE,"BANKEX",0,2026-04-30,67700,0.05,30,CE,BFO-OPT,BFO
218356997,852957,BANKEX26APR67600CE,"BANKEX",0,2026-04-30,67600,0.05,30,CE,BFO-OPT,BFO
218805765,854710,BANKEX26APR67600PE,"BANKEX",0,2026-04-30,67600,0.05,30,PE,BFO-OPT,BFO
217224453,848533,BANKEX26APR67500PE,"BANKEX",0,2026-04-30,67500,0.05,30,PE,BFO-OPT,BFO
218874117,854977,BANKEX26APR67500CE,"BANKEX",0,2026-04-30,67500,0.05,30,CE,BFO-OPT,BFO
218224901,852441,BANKEX26APR67400CE,"BANKEX",0,2026-04-30,67400,0.05,30,CE,BFO-OPT,BFO
218672901,854191,BANKEX26APR67400PE,"BANKEX",0,2026-04-30,67400,0.05,30,PE,BFO-OPT,BFO
218742277,854462,BANKEX26APR67300CE,"BANKEX",0,2026-04-30,67300,0.05,30,CE,BFO-OPT,BFO
219178757,856167,BANKEX26APR67300PE,"BANKEX",0,2026-04-30,67300,0.05,30,PE,BFO-OPT,BFO
218540549,853674,BANKEX26APR67200PE,"BANKEX",0,2026-04-30,67200,0.05,30,PE,BFO-OPT,BFO
219257093,856473,BANKEX26APR67200CE,"BANKEX",0,2026-04-30,67200,0.05,30,CE,BFO-OPT,BFO
218608133,853938,BANKEX26APR67100CE,"BANKEX",0,2026-04-30,67100,0.05,30,CE,BFO-OPT,BFO
219043845,855640,BANKEX26APR67100PE,"BANKEX",0,2026-04-30,67100,0.05,30,PE,BFO-OPT,BFO
217476357,849517,BANKEX26APR67000PE,"BANKEX",0,2026-04-30,67000,0.05,30,PE,BFO-OPT,BFO
219121413,855943,BANKEX26APR67000CE,"BANKEX",0,2026-04-30,67000,0.05,30,CE,BFO-OPT,BFO
217900805,851175,BANKEX26APR66900CE,"BANKEX",0,2026-04-30,66900,0.05,30,CE,BFO-OPT,BFO
218343429,852904,BANKEX26APR66900PE,"BANKEX",0,2026-04-30,66900,0.05,30,PE,BFO-OPT,BFO
217252613,848643,BANKEX26APR66800CE,"BANKEX",0,2026-04-30,66800,0.05,30,CE,BFO-OPT,BFO
217705989,850414,BANKEX26APR66800PE,"BANKEX",0,2026-04-30,66800,0.05,30,PE,BFO-OPT,BFO
217770245,850665,BANKEX26APR66700CE,"BANKEX",0,2026-04-30,66700,0.05,30,CE,BFO-OPT,BFO
218212357,852392,BANKEX26APR66700PE,"BANKEX",0,2026-04-30,66700,0.05,30,PE,BFO-OPT,BFO
217569285,849880,BANKEX26APR66600PE,"BANKEX",0,2026-04-30,66600,0.05,30,PE,BFO-OPT,BFO
219209989,856289,BANKEX26APR66600CE,"BANKEX",0,2026-04-30,66600,0.05,30,CE,BFO-OPT,BFO
217641477,850162,BANKEX26APR66500CE,"BANKEX",0,2026-04-30,66500,0.05,30,CE,BFO-OPT,BFO
218084869,851894,BANKEX26APR66500PE,"BANKEX",0,2026-04-30,66500,0.05,30,PE,BFO-OPT,BFO
217431301,849341,BANKEX26APR66400PE,"BANKEX",0,2026-04-30,66400,0.05,30,PE,BFO-OPT,BFO
218157573,852178,BANKEX26APR66400CE,"BANKEX",0,2026-04-30,66400,0.05,30,CE,BFO-OPT,BFO
217504261,849626,BANKEX26APR66300CE,"BANKEX",0,2026-04-30,66300,0.05,30,CE,BFO-OPT,BFO
217946117,851352,BANKEX26APR66300PE,"BANKEX",0,2026-04-30,66300,0.05,30,PE,BFO-OPT,BFO
218024453,851658,BANKEX26APR66200CE,"BANKEX",0,2026-04-30,66200,0.05,30,CE,BFO-OPT,BFO
218462981,853371,BANKEX26APR66200PE,"BANKEX",0,2026-04-30,66200,0.05,30,PE,BFO-OPT,BFO
217374469,849119,BANKEX26APR66100CE,"BANKEX",0,2026-04-30,66100,0.05,30,CE,BFO-OPT,BFO
217818373,850853,BANKEX26APR66100PE,"BANKEX",0,2026-04-30,66100,0.05,30,PE,BFO-OPT,BFO
217884933,851113,BANKEX26APR66000CE,"BANKEX",0,2026-04-30,66000,0.05,30,CE,BFO-OPT,BFO
218330373,852853,BANKEX26APR66000PE,"BANKEX",0,2026-04-30,66000,0.05,30,PE,BFO-OPT,BFO
218757381,854521,BANKEX26APR65900CE,"BANKEX",0,2026-04-30,65900,0.05,30,CE,BFO-OPT,BFO
219192581,856221,BANKEX26APR65900PE,"BANKEX",0,2026-04-30,65900,0.05,30,PE,BFO-OPT,BFO
218115333,852013,BANKEX26APR65800CE,"BANKEX",0,2026-04-30,65800,0.05,30,CE,BFO-OPT,BFO
218551301,853716,BANKEX26APR65800PE,"BANKEX",0,2026-04-30,65800,0.05,30,PE,BFO-OPT,BFO
218622981,853996,BANKEX26APR65700CE,"BANKEX",0,2026-04-30,65700,0.05,30,CE,BFO-OPT,BFO
219059717,855702,BANKEX26APR65700PE,"BANKEX",0,2026-04-30,65700,0.05,30,PE,BFO-OPT,BFO
218418949,853199,BANKEX26APR65600PE,"BANKEX",0,2026-04-30,65600,0.05,30,PE,BFO-OPT,BFO
219135493,855998,BANKEX26APR65600CE,"BANKEX",0,2026-04-30,65600,0.05,30,CE,BFO-OPT,BFO
218491909,853484,BANKEX26APR65500CE,"BANKEX",0,2026-04-30,65500,0.05,30,CE,BFO-OPT,BFO
218932485,855205,BANKEX26APR65500PE,"BANKEX",0,2026-04-30,65500,0.05,30,PE,BFO-OPT,BFO
217361669,849069,BANKEX26APR65400PE,"BANKEX",0,2026-04-30,65400,0.05,30,PE,BFO-OPT,BFO
219000837,855472,BANKEX26APR65400CE,"BANKEX",0,2026-04-30,65400,0.05,30,CE,BFO-OPT,BFO
218356229,852954,BANKEX26APR65300CE,"BANKEX",0,2026-04-30,65300,0.05,30,CE,BFO-OPT,BFO
218805253,854708,BANKEX26APR65300PE,"BANKEX",0,2026-04-30,65300,0.05,30,PE,BFO-OPT,BFO
217223173,848528,BANKEX26APR65200PE,"BANKEX",0,2026-04-30,65200,0.05,30,PE,BFO-OPT,BFO
218872837,854972,BANKEX26APR65200CE,"BANKEX",0,2026-04-30,65200,0.05,30,CE,BFO-OPT,BFO
217300485,848830,BANKEX26APR65100CE,"BANKEX",0,2026-04-30,65100,0.05,30,CE,BFO-OPT,BFO
218671877,854187,BANKEX26APR65100PE,"BANKEX",0,2026-04-30,65100,0.05,30,PE,BFO-OPT,BFO
218741509,854459,BANKEX26APR65000CE,"BANKEX",0,2026-04-30,65000,0.05,30,CE,BFO-OPT,BFO
219177477,856162,BANKEX26APR65000PE,"BANKEX",0,2026-04-30,65000,0.05,30,PE,BFO-OPT,BFO
217517573,849678,BANKEX26APR64900CE,"BANKEX",0,2026-04-30,64900,0.05,30,CE,BFO-OPT,BFO
217959941,851406,BANKEX26APR64900PE,"BANKEX",0,2026-04-30,64900,0.05,30,PE,BFO-OPT,BFO
217320197,848907,BANKEX26APR64800PE,"BANKEX",0,2026-04-30,64800,0.05,30,PE,BFO-OPT,BFO
218038277,851712,BANKEX26APR64800CE,"BANKEX",0,2026-04-30,64800,0.05,30,CE,BFO-OPT,BFO
217384197,849157,BANKEX26APR64700CE,"BANKEX",0,2026-04-30,64700,0.05,30,CE,BFO-OPT,BFO
217831173,850903,BANKEX26APR64700PE,"BANKEX",0,2026-04-30,64700,0.05,30,PE,BFO-OPT,BFO
217898757,851167,BANKEX26APR64600CE,"BANKEX",0,2026-04-30,64600,0.05,30,CE,BFO-OPT,BFO
218342149,852899,BANKEX26APR64600PE,"BANKEX",0,2026-04-30,64600,0.05,30,PE,BFO-OPT,BFO
217251589,848639,BANKEX26APR64500CE,"BANKEX",0,2026-04-30,64500,0.05,30,CE,BFO-OPT,BFO
217704965,850410,BANKEX26APR64500PE,"BANKEX",0,2026-04-30,64500,0.05,30,PE,BFO-OPT,BFO
217769733,850663,BANKEX26APR64400CE,"BANKEX",0,2026-04-30,64400,0.05,30,CE,BFO-OPT,BFO
218210821,852386,BANKEX26APR64400PE,"BANKEX",0,2026-04-30,64400,0.05,30,PE,BFO-OPT,BFO
217568517,849877,BANKEX26APR64300PE,"BANKEX",0,2026-04-30,64300,0.05,30,PE,BFO-OPT,BFO
218284293,852673,BANKEX26APR64300CE,"BANKEX",0,2026-04-30,64300,0.05,30,CE,BFO-OPT,BFO
217641221,850161,BANKEX26APR64200CE,"BANKEX",0,2026-04-30,64200,0.05,30,CE,BFO-OPT,BFO
217516805,849675,BANKEX26APR62600CE,"BANKEX",0,2026-04-30,62600,0.05,30,CE,BFO-OPT,BFO
217958917,851402,BANKEX26APR62600PE,"BANKEX",0,2026-04-30,62600,0.05,30,PE,BFO-OPT,BFO
218037253,851708,BANKEX26APR62500CE,"BANKEX",0,2026-04-30,62500,0.05,30,CE,BFO-OPT,BFO
218477573,853428,BANKEX26APR62500PE,"BANKEX",0,2026-04-30,62500,0.05,30,PE,BFO-OPT,BFO
217383173,849153,BANKEX26APR62400CE,"BANKEX",0,2026-04-30,62400,0.05,30,CE,BFO-OPT,BFO
217829637,850897,BANKEX26APR62400PE,"BANKEX",0,2026-04-30,62400,0.05,30,PE,BFO-OPT,BFO
217897221,851161,BANKEX26APR62300CE,"BANKEX",0,2026-04-30,62300,0.05,30,CE,BFO-OPT,BFO
218340869,852894,BANKEX26APR62300PE,"BANKEX",0,2026-04-30,62300,0.05,30,PE,BFO-OPT,BFO
217703941,850406,BANKEX26APR62200PE,"BANKEX",0,2026-04-30,62200,0.05,30,PE,BFO-OPT,BFO
218412037,853172,BANKEX26APR62200CE,"BANKEX",0,2026-04-30,62200,0.05,30,CE,BFO-OPT,BFO
217768709,850659,BANKEX26APR62100CE,"BANKEX",0,2026-04-30,62100,0.05,30,CE,BFO-OPT,BFO
218209285,852380,BANKEX26APR62100PE,"BANKEX",0,2026-04-30,62100,0.05,30,PE,BFO-OPT,BFO
218282501,852666,BANKEX26APR62000CE,"BANKEX",0,2026-04-30,62000,0.05,30,CE,BFO-OPT,BFO
218728197,854407,BANKEX26APR62000PE,"BANKEX",0,2026-04-30,62000,0.05,30,PE,BFO-OPT,BFO
218432517,853252,BANKEX26APR61900PE,"BANKEX",0,2026-04-30,61900,0.05,30,PE,BFO-OPT,BFO
219148037,856047,BANKEX26APR61900CE,"BANKEX",0,2026-04-30,61900,0.05,30,CE,BFO-OPT,BFO
218506245,853540,BANKEX26APR61800CE,"BANKEX",0,2026-04-30,61800,0.05,30,CE,BFO-OPT,BFO
218947845,855265,BANKEX26APR61800PE,"BANKEX",0,2026-04-30,61800,0.05,30,PE,BFO-OPT,BFO
217373701,849116,BANKEX26APR61700PE,"BANKEX",0,2026-04-30,61700,0.05,30,PE,BFO-OPT,BFO
219012613,855518,BANKEX26APR61700CE,"BANKEX",0,2026-04-30,61700,0.05,30,CE,BFO-OPT,BFO
218368517,853002,BANKEX26APR61600CE,"BANKEX",0,2026-04-30,61600,0.05,30,CE,BFO-OPT,BFO
218816773,854753,BANKEX26APR61600PE,"BANKEX",0,2026-04-30,61600,0.05,30,PE,BFO-OPT,BFO
217237253,848583,BANKEX26APR61500PE,"BANKEX",0,2026-04-30,61500,0.05,30,PE,BFO-OPT,BFO
218884869,855019,BANKEX26APR61500CE,"BANKEX",0,2026-04-30,61500,0.05,30,CE,BFO-OPT,BFO
217313797,848882,BANKEX26APR61400CE,"BANKEX",0,2026-04-30,61400,0.05,30,CE,BFO-OPT,BFO
218681349,854224,BANKEX26APR61400PE,"BANKEX",0,2026-04-30,61400,0.05,30,PE,BFO-OPT,BFO
218754565,854510,BANKEX26APR61300CE,"BANKEX",0,2026-04-30,61300,0.05,30,CE,BFO-OPT,BFO
219189765,856210,BANKEX26APR61300PE,"BANKEX",0,2026-04-30,61300,0.05,30,PE,BFO-OPT,BFO
217624581,850096,BANKEX26APR61200PE,"BANKEX",0,2026-04-30,61200,0.05,30,PE,BFO-OPT,BFO
219269637,856522,BANKEX26APR61200CE,"BANKEX",0,2026-04-30,61200,0.05,30,CE,BFO-OPT,BFO
218620677,853987,BANKEX26APR61100CE,"BANKEX",0,2026-04-30,61100,0.05,30,CE,BFO-OPT,BFO
219056389,855689,BANKEX26APR61100PE,"BANKEX",0,2026-04-30,61100,0.05,30,PE,BFO-OPT,BFO
217486597,849557,BANKEX26APR61000PE,"BANKEX",0,2026-04-30,61000,0.05,30,PE,BFO-OPT,BFO
219132677,855987,BANKEX26APR61000CE,"BANKEX",0,2026-04-30,61000,0.05,30,CE,BFO-OPT,BFO
217911301,851216,BANKEX26APR60900CE,"BANKEX",0,2026-04-30,60900,0.05,30,CE,BFO-OPT,BFO
218353925,852945,BANKEX26APR60900PE,"BANKEX",0,2026-04-30,60900,0.05,30,PE,BFO-OPT,BFO
217265413,848693,BANKEX26APR60800CE,"BANKEX",0,2026-04-30,60800,0.05,30,CE,BFO-OPT,BFO
217715205,850450,BANKEX26APR60800PE,"BANKEX",0,2026-04-30,60800,0.05,30,PE,BFO-OPT,BFO
217781765,850710,BANKEX26APR60700CE,"BANKEX",0,2026-04-30,60700,0.05,30,CE,BFO-OPT,BFO
218222341,852431,BANKEX26APR60700PE,"BANKEX",0,2026-04-30,60700,0.05,30,PE,BFO-OPT,BFO
217579013,849918,BANKEX26APR60600PE,"BANKEX",0,2026-04-30,60600,0.05,30,PE,BFO-OPT,BFO
218298373,852728,BANKEX26APR60600CE,"BANKEX",0,2026-04-30,60600,0.05,30,CE,BFO-OPT,BFO
217654533,850213,BANKEX26APR60500CE,"BANKEX",0,2026-04-30,60500,0.05,30,CE,BFO-OPT,BFO
218095365,851935,BANKEX26APR60500PE,"BANKEX",0,2026-04-30,60500,0.05,30,PE,BFO-OPT,BFO
218169349,852224,BANKEX26APR60400CE,"BANKEX",0,2026-04-30,60400,0.05,30,CE,BFO-OPT,BFO
218605829,853929,BANKEX26APR60400PE,"BANKEX",0,2026-04-30,60400,0.05,30,PE,BFO-OPT,BFO
217516037,849672,BANKEX26APR60300CE,"BANKEX",0,2026-04-30,60300,0.05,30,CE,BFO-OPT,BFO
217958405,851400,BANKEX26APR60300PE,"BANKEX",0,2026-04-30,60300,0.05,30,PE,BFO-OPT,BFO
218035717,851702,BANKEX26APR60200CE,"BANKEX",0,2026-04-30,60200,0.05,30,CE,BFO-OPT,BFO
218476549,853424,BANKEX26APR60200PE,"BANKEX",0,2026-04-30,60200,0.05,30,PE,BFO-OPT,BFO
217828869,850894,BANKEX26APR60100PE,"BANKEX",0,2026-04-30,60100,0.05,30,PE,BFO-OPT,BFO
218546437,853697,BANKEX26APR60100CE,"BANKEX",0,2026-04-30,60100,0.05,30,CE,BFO-OPT,BFO
217896197,851157,BANKEX26APR60000CE,"BANKEX",0,2026-04-30,60000,0.05,30,CE,BFO-OPT,BFO
218339845,852890,BANKEX26APR60000PE,"BANKEX",0,2026-04-30,60000,0.05,30,PE,BFO-OPT,BFO
218338821,852886,BANKEX26APR59900CE,"BANKEX",0,2026-04-30,59900,0.05,30,CE,BFO-OPT,BFO
218790917,854652,BANKEX26APR59900PE,"BANKEX",0,2026-04-30,59900,0.05,30,PE,BFO-OPT,BFO
218145541,852131,BANKEX26APR59800PE,"BANKEX",0,2026-04-30,59800,0.05,30,PE,BFO-OPT,BFO
218855941,854906,BANKEX26APR59800CE,"BANKEX",0,2026-04-30,59800,0.05,30,CE,BFO-OPT,BFO
218206981,852371,BANKEX26APR59700CE,"BANKEX",0,2026-04-30,59700,0.05,30,CE,BFO-OPT,BFO
218654725,854120,BANKEX26APR59700PE,"BANKEX",0,2026-04-30,59700,0.05,30,PE,BFO-OPT,BFO
218724101,854391,BANKEX26APR59600CE,"BANKEX",0,2026-04-30,59600,0.05,30,CE,BFO-OPT,BFO
219163653,856108,BANKEX26APR59600PE,"BANKEX",0,2026-04-30,59600,0.05,30,PE,BFO-OPT,BFO
218078469,851869,BANKEX26APR59500CE,"BANKEX",0,2026-04-30,59500,0.05,30,CE,BFO-OPT,BFO
218522373,853603,BANKEX26APR59500PE,"BANKEX",0,2026-04-30,59500,0.05,30,PE,BFO-OPT,BFO
218589957,853867,BANKEX26APR59400CE,"BANKEX",0,2026-04-30,59400,0.05,30,CE,BFO-OPT,BFO
219027461,855576,BANKEX26APR59400PE,"BANKEX",0,2026-04-30,59400,0.05,30,PE,BFO-OPT,BFO
218385925,853070,BANKEX26APR59300PE,"BANKEX",0,2026-04-30,59300,0.05,30,PE,BFO-OPT,BFO
219101445,855865,BANKEX26APR59300CE,"BANKEX",0,2026-04-30,59300,0.05,30,CE,BFO-OPT,BFO
218458373,853353,BANKEX26APR59200CE,"BANKEX",0,2026-04-30,59200,0.05,30,CE,BFO-OPT,BFO
218904837,855097,BANKEX26APR59200PE,"BANKEX",0,2026-04-30,59200,0.05,30,PE,BFO-OPT,BFO
218255365,852560,BANKEX26APR59100PE,"BANKEX",0,2026-04-30,59100,0.05,30,PE,BFO-OPT,BFO
218972933,855363,BANKEX26APR59100CE,"BANKEX",0,2026-04-30,59100,0.05,30,CE,BFO-OPT,BFO
218326789,852839,BANKEX26APR59000CE,"BANKEX",0,2026-04-30,59000,0.05,30,CE,BFO-OPT,BFO
218775301,854591,BANKEX26APR59000PE,"BANKEX",0,2026-04-30,59000,0.05,30,PE,BFO-OPT,BFO
217551365,849810,BANKEX26APR58900PE,"BANKEX",0,2026-04-30,58900,0.05,30,PE,BFO-OPT,BFO
219187461,856201,BANKEX26APR58900CE,"BANKEX",0,2026-04-30,58900,0.05,30,CE,BFO-OPT,BFO
217623301,850091,BANKEX26APR58800CE,"BANKEX",0,2026-04-30,58800,0.05,30,CE,BFO-OPT,BFO
218067717,851827,BANKEX26APR58800PE,"BANKEX",0,2026-04-30,58800,0.05,30,PE,BFO-OPT,BFO
217415685,849280,BANKEX26APR58700PE,"BANKEX",0,2026-04-30,58700,0.05,30,PE,BFO-OPT,BFO
219054341,855681,BANKEX26APR58700CE,"BANKEX",0,2026-04-30,58700,0.05,30,CE,BFO-OPT,BFO
217484549,849549,BANKEX26APR58600CE,"BANKEX",0,2026-04-30,58600,0.05,30,CE,BFO-OPT,BFO
217928453,851283,BANKEX26APR58600PE,"BANKEX",0,2026-04-30,58600,0.05,30,PE,BFO-OPT,BFO
217284613,848768,BANKEX26APR58500PE,"BANKEX",0,2026-04-30,58500,0.05,30,PE,BFO-OPT,BFO
218004997,851582,BANKEX26APR58500CE,"BANKEX",0,2026-04-30,58500,0.05,30,CE,BFO-OPT,BFO
217356805,849050,BANKEX26APR58400CE,"BANKEX",0,2026-04-30,58400,0.05,30,CE,BFO-OPT,BFO
217799685,850780,BANKEX26APR58400PE,"BANKEX",0,2026-04-30,58400,0.05,30,PE,BFO-OPT,BFO
217867781,851046,BANKEX26APR58300CE,"BANKEX",0,2026-04-30,58300,0.05,30,CE,BFO-OPT,BFO
218313477,852787,BANKEX26APR58300PE,"BANKEX",0,2026-04-30,58300,0.05,30,PE,BFO-OPT,BFO
217220869,848519,BANKEX26APR58200CE,"BANKEX",0,2026-04-30,58200,0.05,30,CE,BFO-OPT,BFO
217674245,850290,BANKEX26APR58200PE,"BANKEX",0,2026-04-30,58200,0.05,30,PE,BFO-OPT,BFO
217738245,850540,BANKEX26APR58100CE,"BANKEX",0,2026-04-30,58100,0.05,30,CE,BFO-OPT,BFO
218186757,852292,BANKEX26APR58100PE,"BANKEX",0,2026-04-30,58100,0.05,30,PE,BFO-OPT,BFO
217536005,849750,BANKEX26APR58000PE,"BANKEX",0,2026-04-30,58000,0.05,30,PE,BFO-OPT,BFO
219174405,856150,BANKEX26APR58000CE,"BANKEX",0,2026-04-30,58000,0.05,30,CE,BFO-OPT,BFO
219521541,857506,BANKEX26APR57900CE,"BANKEX",0,2026-04-30,57900,0.05,30,CE,BFO-OPT,BFO
219558405,857650,BANKEX26APR57900PE,"BANKEX",0,2026-04-30,57900,0.05,30,PE,BFO-OPT,BFO
219566341,857681,BANKEX26APR57800CE,"BANKEX",0,2026-04-30,57800,0.05,30,CE,BFO-OPT,BFO
219607557,857842,BANKEX26APR57800PE,"BANKEX",0,2026-04-30,57800,0.05,30,PE,BFO-OPT,BFO
219543557,857592,BANKEX26APR57700PE,"BANKEX",0,2026-04-30,57700,0.05,30,PE,BFO-OPT,BFO
219616005,857875,BANKEX26APR57700CE,"BANKEX",0,2026-04-30,57700,0.05,30,CE,BFO-OPT,BFO
219551237,857622,BANKEX26APR57600CE,"BANKEX",0,2026-04-30,57600,0.05,30,CE,BFO-OPT,BFO
219593733,857788,BANKEX26APR57600PE,"BANKEX",0,2026-04-30,57600,0.05,30,PE,BFO-OPT,BFO
219965701,859241,BANKEX26APR57500CE,"BANKEX",0,2026-04-30,57500,0.05,30,CE,BFO-OPT,BFO
220045829,859554,BANKEX26APR57500PE,"BANKEX",0,2026-04-30,57500,0.05,30,PE,BFO-OPT,BFO
219835653,858733,BANKEX26APR57400CE,"BANKEX",0,2026-04-30,57400,0.05,30,CE,BFO-OPT,BFO
219926277,859087,BANKEX26APR57400PE,"BANKEX",0,2026-04-30,57400,0.05,30,PE,BFO-OPT,BFO
219940101,859141,BANKEX26APR57300CE,"BANKEX",0,2026-04-30,57300,0.05,30,CE,BFO-OPT,BFO
220022021,859461,BANKEX26APR57300PE,"BANKEX",0,2026-04-30,57300,0.05,30,PE,BFO-OPT,BFO
219810309,858634,BANKEX26APR57200CE,"BANKEX",0,2026-04-30,57200,0.05,30,CE,BFO-OPT,BFO
219900677,858987,BANKEX26APR57200PE,"BANKEX",0,2026-04-30,57200,0.05,30,PE,BFO-OPT,BFO
219913477,859037,BANKEX26APR57100CE,"BANKEX",0,2026-04-30,57100,0.05,30,CE,BFO-OPT,BFO
219996933,859363,BANKEX26APR57100PE,"BANKEX",0,2026-04-30,57100,0.05,30,PE,BFO-OPT,BFO
219875333,858888,BANKEX26APR57000PE,"BANKEX",0,2026-04-30,57000,0.05,30,PE,BFO-OPT,BFO
220010757,859417,BANKEX26APR57000CE,"BANKEX",0,2026-04-30,57000,0.05,30,CE,BFO-OPT,BFO
219774981,858496,BANKEX26APR56900CE,"BANKEX",0,2026-04-30,56900,0.05,30,CE,BFO-OPT,BFO
220037125,859520,BANKEX26APR56900PE,"BANKEX",0,2026-04-30,56900,0.05,30,PE,BFO-OPT,BFO
219649029,858004,BANKEX26APR56800CE,"BANKEX",0,2026-04-30,56800,0.05,30,CE,BFO-OPT,BFO
219729925,858320,BANKEX26APR56800PE,"BANKEX",0,2026-04-30,56800,0.05,30,PE,BFO-OPT,BFO
219744261,858376,BANKEX26APR56700CE,"BANKEX",0,2026-04-30,56700,0.05,30,CE,BFO-OPT,BFO
219833349,858724,BANKEX26APR56700PE,"BANKEX",0,2026-04-30,56700,0.05,30,PE,BFO-OPT,BFO
219708421,858236,BANKEX26APR56600PE,"BANKEX",0,2026-04-30,56600,0.05,30,PE,BFO-OPT,BFO
220026373,859478,BANKEX26APR56600CE,"BANKEX",0,2026-04-30,56600,0.05,30,CE,BFO-OPT,BFO
219719429,858279,BANKEX26APR56500CE,"BANKEX",0,2026-04-30,56500,0.05,30,CE,BFO-OPT,BFO
219808261,858626,BANKEX26APR56500PE,"BANKEX",0,2026-04-30,56500,0.05,30,PE,BFO-OPT,BFO
219685381,858146,BANKEX26APR56400PE,"BANKEX",0,2026-04-30,56400,0.05,30,PE,BFO-OPT,BFO
220002565,859385,BANKEX26APR56400CE,"BANKEX",0,2026-04-30,56400,0.05,30,CE,BFO-OPT,BFO
219697413,858193,BANKEX26APR56300CE,"BANKEX",0,2026-04-30,56300,0.05,30,CE,BFO-OPT,BFO
219783173,858528,BANKEX26APR56300PE,"BANKEX",0,2026-04-30,56300,0.05,30,PE,BFO-OPT,BFO
219659013,858043,BANKEX26APR56200PE,"BANKEX",0,2026-04-30,56200,0.05,30,PE,BFO-OPT,BFO
219795973,858578,BANKEX26APR56200CE,"BANKEX",0,2026-04-30,56200,0.05,30,CE,BFO-OPT,BFO
219672069,858094,BANKEX26APR56100CE,"BANKEX",0,2026-04-30,56100,0.05,30,CE,BFO-OPT,BFO
219755525,858420,BANKEX26APR56100PE,"BANKEX",0,2026-04-30,56100,0.05,30,PE,BFO-OPT,BFO
